vehicle_id,report_date,shift,vehicle_model,department_unit,stay_h,engine_h,idle_h,fuel_l,rate_fact,norm,load_pct,util_pct
3585ОЕ72,2026-02-04,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,1.1,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-04,День,Бульдозер SHANTUI SD22,"",7.04,7.04,0.00,173.2,24.61,15.0,100.0,100.0
3585ОЕ72,2026-02-05,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,0.0,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-05,День,Бульдозер SHANTUI SD22,"",4.28,4.28,0.00,152.2,35.55,15.0,100.0,100.0
3585ОЕ72,2026-02-06,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,1.1,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-06,День,Бульдозер SHANTUI SD22,"",7.33,7.33,0.00,181.1,24.71,15.0,100.0,100.0
3585ОЕ72,2026-02-07,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,1.1,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-07,День,Бульдозер SHANTUI SD22,"",4.99,4.99,0.00,95.3,19.09,15.0,100.0,100.0
3585ОЕ72,2026-02-08,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,0.0,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-08,День,Бульдозер SHANTUI SD22,"",4.35,4.35,0.00,61.4,14.11,15.0,100.0,100.0
3585ОЕ72,2026-02-09,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,1.1,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-09,День,Бульдозер SHANTUI SD22,"",4.71,4.71,0.00,135.4,28.75,15.0,100.0,100.0
3585ОЕ72,2026-02-10,Вечер,Бульдозер SHANTUI SD22,"",0.00,0.00,0.00,0.0,0.00,15.0,0.0,0.0
3585ОЕ72,2026-02-10,День,Бульдозер SHANTUI SD22,"",5.95,5.95,0.00,154.8,26.01,15.0,100.0,100.0
3615ТР72,2026-02-04,Вечер,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,0.50,0.00,0.50,0.0,0.00,5.0,0.0,0.0
3615ТР72,2026-02-04,День,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,10.60,9.99,0.60,42.4,4.24,5.0,100.0,94.3
3615ТР72,2026-02-05,Вечер,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,0.46,0.00,0.46,13.6,0.00,5.0,0.0,0.0
3615ТР72,2026-02-05,День,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,11.42,7.81,3.61,29.8,3.81,5.0,74.6,68.4
3615ТР72,2026-02-06,Вечер,Экскаватор-погрузчик New Holland B110-4PT,"СМУ г. Тобольск База ТФ ""Мостоотряд-87""",0.46,0.01,0.45,0.2,21.82,5.0,2.2,2.0
3615ТР72,2026-02-06,День,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,10.81,10.47,0.35,43.0,4.11,5.0,100.0,96.8
3615ТР72,2026-02-09,День,Экскаватор-погрузчик New Holland B110-4PT,"СМУ г. Тобольск База ТФ ""Мостоотряд-87""",8.01,7.23,0.78,44.9,6.21,5.0,98.4,90.2
3615ТР72,2026-02-10,Вечер,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,0.47,0.00,0.47,0.4,0.00,5.0,0.0,0.0
3615ТР72,2026-02-10,День,Экскаватор-погрузчик New Holland B110-4PT,СМУ г. Тобольск,6.83,5.93,0.90,30.4,5.13,5.0,94.7,86.8
3625ТХ72,2026-02-04,Вечер,Кран гусеничный Hitachi KH-300,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
3625ТХ72,2026-02-04,День,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,11.41,8.76,2.65,53.0,6.05,4.0,83.8,76.8
3625ТХ72,2026-02-05,Вечер,Кран гусеничный Hitachi KH-300,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
3625ТХ72,2026-02-05,День,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,11.69,7.87,3.83,67.1,8.53,4.0,73.4,67.3
3625ТХ72,2026-02-06,Вечер,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,0.25,0.00,0.25,0.0,0.00,4.0,0.0,0.0
3625ТХ72,2026-02-06,День,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,11.68,9.65,2.04,60.5,6.27,4.0,90.1,82.6
3625ТХ72,2026-02-07,Вечер,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,0.43,0.00,0.43,0.0,0.00,4.0,0.0,0.0
3625ТХ72,2026-02-07,День,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,11.71,10.67,1.04,44.2,4.14,4.0,99.4,91.1
3625ТХ72,2026-02-08,Вечер,Кран гусеничный Hitachi KH-300,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
3625ТХ72,2026-02-08,День,Кран гусеничный Hitachi KH-300,СМУ г. Тобольск,3.95,3.95,0.00,18.5,4.68,4.0,100.0,100.0
3724ХЕ50,2026-02-04,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,11.99,11.22,0.77,95.1,8.47,13.8,100.0,93.6
3724ХЕ50,2026-02-04,День,Экскаватор Komatsu PC270,СМУ г. Тверь,11.94,7.97,3.97,48.9,6.13,13.8,72.8,66.8
3724ХЕ50,2026-02-05,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,11.99,10.30,1.69,25.8,2.51,13.8,93.7,85.9
3724ХЕ50,2026-02-05,День,Экскаватор Komatsu PC270,СМУ г. Тверь,11.99,7.92,4.07,91.5,11.56,13.8,72.0,66.0
3724ХЕ50,2026-02-06,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,9.50,8.58,0.92,84.3,9.82,13.8,98.6,90.4
3724ХЕ50,2026-02-06,День,Экскаватор Komatsu PC270,СМУ г. Тверь,2.49,2.48,0.01,5.5,2.22,13.8,100.0,99.6
3724ХЕ50,2026-02-07,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,11.99,11.22,0.77,111.4,9.93,13.8,100.0,93.6
3724ХЕ50,2026-02-07,День,Экскаватор Komatsu PC270,СМУ г. Тверь,11.99,9.27,2.72,105.2,11.35,13.8,84.4,77.3
3724ХЕ50,2026-02-08,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,12.00,10.59,1.40,36.0,3.40,13.8,96.3,88.3
3724ХЕ50,2026-02-08,День,Экскаватор Komatsu PC270,СМУ г. Тверь,11.99,9.92,2.07,78.8,7.94,13.8,90.3,82.7
3724ХЕ50,2026-02-09,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,12.00,9.47,2.53,63.2,6.68,13.8,86.1,78.9
3724ХЕ50,2026-02-09,День,Экскаватор Komatsu PC270,СМУ г. Тверь,12.00,6.82,5.18,43.8,6.42,13.8,62.0,56.9
3724ХЕ50,2026-02-10,Вечер,Экскаватор Komatsu PC270,СМУ г. Тверь,12.00,9.40,2.59,51.2,5.44,13.8,85.5,78.4
3724ХЕ50,2026-02-10,День,Экскаватор Komatsu PC270,СМУ г. Тверь,12.00,7.33,4.67,45.0,6.14,13.8,66.7,61.1
3724ХЕ50,2026-02-11,День,Экскаватор Komatsu PC270,СМУ г. Тверь,2.50,0.71,1.79,-1.5,-2.13,13.8,30.8,28.2
3725ХЕ50,2026-02-09,Вечер,Кран стреловой самоходный Grove RT765E-2,СМУ Производственная база в г. Абинск,0.85,0.00,0.85,0.2,0.00,9.0,0.0,0.0
3725ХЕ50,2026-02-09,День,Кран стреловой самоходный Grove RT765E-2,СМУ Производственная база в г. Абинск,9.47,0.07,9.41,34.9,536.92,9.0,0.8,0.7
3725ХЕ50,2026-02-10,Вечер,Кран стреловой самоходный Grove RT765E-2,СМУ Производственная база в г. Абинск,11.96,0.00,11.96,-1.2,0.00,9.0,0.0,0.0
3725ХЕ50,2026-02-10,День,Кран стреловой самоходный Grove RT765E-2,СМУ Производственная база в г. Абинск,9.80,0.05,9.76,34.6,754.91,9.0,0.5,0.5
3725ХЕ50,2026-02-11,Вечер,Кран стреловой самоходный Grove RT765E-2,СМУ Производственная база в г. Абинск,1.70,0.03,1.66,2.3,69.00,9.0,2.1,2.0
3725ХЕ50,2026-02-11,День,Кран стреловой самоходный Grove RT765E-2,СМУ Производственная база в г. Абинск,11.96,0.19,11.78,17.7,94.68,9.0,1.7,1.6
3726ХЕ50,2026-02-04,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,2.00,10.00,6.7,3.35,4.0,18.2,16.7
3726ХЕ50,2026-02-04,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,4.57,7.43,11.6,2.54,4.0,41.5,38.1
3726ХЕ50,2026-02-05,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,2.50,0.47,2.03,3.8,8.14,4.0,20.4,18.7
3726ХЕ50,2026-02-05,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,2.50,9.50,6.9,2.76,4.0,22.7,20.8
3726ХЕ50,2026-02-06,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,11.20,0.80,43.5,3.88,4.0,100.0,93.4
3726ХЕ50,2026-02-06,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,2.50,2.00,0.50,9.5,4.76,4.0,87.3,80.0
3726ХЕ50,2026-02-07,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,11.96,3.40,8.56,11.2,3.29,4.0,31.0,28.4
3726ХЕ50,2026-02-07,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,8.20,3.80,23.6,2.88,4.0,74.6,68.4
3726ХЕ50,2026-02-08,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,10.96,1.03,30.3,2.76,4.0,99.7,91.4
3726ХЕ50,2026-02-08,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,6.70,5.30,20.5,3.06,4.0,60.9,55.9
3726ХЕ50,2026-02-09,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,11.99,2.46,9.53,10.4,4.23,4.0,22.4,20.5
3726ХЕ50,2026-02-09,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,12.00,7.43,4.56,41.7,5.61,4.0,67.6,62.0
3726ХЕ50,2026-02-10,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,2.49,2.49,0.00,8.3,3.33,4.0,100.0,100.0
3726ХЕ50,2026-02-10,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,11.99,10.53,1.47,29.0,2.75,4.0,95.8,87.8
3726ХЕ50,2026-02-11,День,Кран гусеничный IHI CCH-700,СМУ г. Оренбург,2.49,2.49,0.00,7.5,3.01,4.0,100.0,100.0
3727ХЕ50,2026-02-04,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.97,9.38,2.59,49.8,5.31,4.0,85.5,78.4
3727ХЕ50,2026-02-04,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,12.00,10.40,1.60,31.0,2.98,4.0,94.6,86.7
3727ХЕ50,2026-02-05,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,12.00,7.49,4.51,41.9,5.59,4.0,68.1,62.4
3727ХЕ50,2026-02-05,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.97,10.39,1.58,23.8,2.29,4.0,94.7,86.8
3727ХЕ50,2026-02-06,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,9.49,8.02,1.46,31.9,3.98,4.0,92.3,84.6
3727ХЕ50,2026-02-06,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,2.46,1.52,0.93,6.1,4.01,4.0,67.7,62.0
3727ХЕ50,2026-02-07,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.96,9.55,2.42,41.0,4.30,4.0,87.1,79.8
3727ХЕ50,2026-02-07,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.99,10.16,1.83,28.4,2.79,4.0,92.5,84.8
3727ХЕ50,2026-02-08,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.94,9.71,2.23,31.1,3.20,4.0,88.7,81.3
3727ХЕ50,2026-02-08,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,12.00,10.72,1.28,31.2,2.91,4.0,97.5,89.4
3727ХЕ50,2026-02-09,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.94,8.86,3.08,34.0,3.84,4.0,80.9,74.2
3727ХЕ50,2026-02-09,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.96,10.46,1.50,32.8,3.14,4.0,95.4,87.5
3727ХЕ50,2026-02-10,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.96,8.84,3.13,42.1,4.76,4.0,80.6,73.9
3727ХЕ50,2026-02-10,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.96,10.39,1.57,21.7,2.09,4.0,94.8,86.9
3727ХЕ50,2026-02-11,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Тверь,11.94,9.63,2.30,32.5,3.37,4.0,88.0,80.7
3727ХЕ50,2026-02-11,День,Кран гусеничный IHI CCH-700,СМУ г. Тверь,2.46,1.25,1.21,7.9,6.33,4.0,55.3,50.7
4451УЕ86,2026-02-04,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.97,11.97,0.00,36.2,3.02,4.0,100.0,100.0
4451УЕ86,2026-02-04,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.94,11.94,0.00,38.8,3.25,4.0,100.0,100.0
4451УЕ86,2026-02-05,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.97,11.97,0.00,37.0,3.09,4.0,100.0,100.0
4451УЕ86,2026-02-05,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.97,11.34,0.63,34.4,3.03,4.0,100.0,94.7
4451УЕ86,2026-02-06,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.99,11.99,0.00,38.1,3.18,4.0,100.0,100.0
4451УЕ86,2026-02-06,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.96,10.12,1.83,35.8,3.54,4.0,92.4,84.7
4451УЕ86,2026-02-07,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.96,11.96,0.00,36.2,3.03,4.0,100.0,100.0
4451УЕ86,2026-02-07,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.94,10.83,1.10,35.4,3.27,4.0,99.0,90.8
4451УЕ86,2026-02-08,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.96,11.96,0.00,34.7,2.90,4.0,100.0,100.0
4451УЕ86,2026-02-08,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.94,10.95,0.98,37.8,3.45,4.0,100.0,91.8
4451УЕ86,2026-02-09,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.93,8.18,3.75,24.5,2.99,4.0,74.8,68.6
4451УЕ86,2026-02-09,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,0.48,0.48,0.00,1.4,2.89,4.0,100.0,100.0
4451УЕ86,2026-02-10,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.94,11.07,0.87,33.5,3.03,4.0,100.0,92.7
4451УЕ86,2026-02-10,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.97,8.03,3.94,25.4,3.16,4.0,73.2,67.1
4451УЕ86,2026-02-11,Вечер,Кран гусеничный IHI CCH-700,СМУ г. Омск,11.98,11.98,0.00,37.2,3.11,4.0,100.0,100.0
4451УЕ86,2026-02-11,День,Кран гусеничный IHI CCH-700,СМУ г. Омск,12.00,10.97,1.03,39.3,3.58,4.0,99.7,91.4
4471ОЕ72,2026-02-04,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.94,11.24,0.70,158.7,14.11,16.2,100.0,94.2
4471ОЕ72,2026-02-04,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.87,10.45,1.42,111.4,10.66,16.2,96.1,88.0
4471ОЕ72,2026-02-05,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,0.49,0.49,0.00,2.9,5.92,16.2,100.0,100.0
4471ОЕ72,2026-02-05,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.96,10.13,1.84,90.7,8.96,16.2,92.3,84.6
4471ОЕ72,2026-02-06,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.95,11.34,0.62,114.3,10.08,16.2,100.0,94.8
4471ОЕ72,2026-02-06,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.50,10.04,1.46,106.5,10.61,16.2,95.2,87.3
4471ОЕ72,2026-02-07,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.99,11.34,0.66,160.9,14.19,16.2,100.0,94.5
4471ОЕ72,2026-02-07,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,12.00,10.79,1.21,123.6,11.45,16.2,98.1,89.9
4471ОЕ72,2026-02-08,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.92,11.38,0.54,174.1,15.30,16.2,100.0,95.5
4471ОЕ72,2026-02-08,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,12.00,10.95,1.05,177.1,16.17,16.2,99.6,91.3
4471ОЕ72,2026-02-09,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.93,11.16,0.78,156.6,14.04,16.2,100.0,93.5
4471ОЕ72,2026-02-09,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.98,10.96,1.01,143.2,13.06,16.2,99.9,91.5
4471ОЕ72,2026-02-10,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,0.47,0.47,0.00,5.2,11.01,16.2,100.0,100.0
4471ОЕ72,2026-02-10,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.97,10.77,1.20,121.8,11.31,16.2,98.2,90.0
4472ОЕ72,2026-02-04,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,12.00,10.06,1.94,63.1,6.27,16.2,91.5,83.9
4472ОЕ72,2026-02-04,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.98,8.92,3.05,64.8,7.26,16.2,81.3,74.5
4472ОЕ72,2026-02-05,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.97,9.92,2.05,132.6,13.37,16.2,90.4,82.9
4472ОЕ72,2026-02-05,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.93,9.59,2.34,120.4,12.56,16.2,87.7,80.4
4472ОЕ72,2026-02-06,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.95,9.91,2.04,76.5,7.72,16.2,90.5,82.9
4472ОЕ72,2026-02-06,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,0.50,0.50,0.00,71.5,143.08,16.2,100.0,100.0
4472ОЕ72,2026-02-07,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.97,9.30,2.67,82.2,8.84,16.2,84.8,77.7
4472ОЕ72,2026-02-07,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,12.00,9.40,2.60,127.3,13.54,16.2,85.5,78.4
4472ОЕ72,2026-02-08,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,12.00,9.15,2.85,130.1,14.22,16.2,83.2,76.3
4472ОЕ72,2026-02-08,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.96,9.84,2.13,132.0,13.42,16.2,89.7,82.2
4472ОЕ72,2026-02-09,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.97,9.10,2.88,93.3,10.26,16.2,82.9,76.0
4472ОЕ72,2026-02-09,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,12.00,9.45,2.56,138.9,14.71,16.2,85.9,78.7
4472ОЕ72,2026-02-10,Вечер,Бульдозер Liebherr PR 736,СМУ ВСЖМ,0.47,0.42,0.05,2.6,6.19,16.2,96.7,88.7
4472ОЕ72,2026-02-10,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,11.98,9.18,2.79,122.1,13.30,16.2,83.6,76.7
4472ОЕ72,2026-02-11,День,Бульдозер Liebherr PR 736,СМУ ВСЖМ,0.47,0.37,0.10,2.5,6.78,16.2,86.2,79.0
4682ТО72,2026-02-04,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.99,10.95,1.04,181.6,16.58,17.4,99.7,91.4
4682ТО72,2026-02-04,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.99,10.73,1.26,145.6,13.56,17.4,97.7,89.5
4682ТО72,2026-02-05,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,0.49,0.10,0.38,0.3,2.90,17.4,23.2,21.3
4682ТО72,2026-02-05,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.96,10.78,1.17,162.8,15.10,17.4,98.4,90.2
4682ТО72,2026-02-06,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.99,11.22,0.77,176.1,15.70,17.4,100.0,93.6
4682ТО72,2026-02-06,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.49,11.07,0.42,168.0,15.18,17.4,100.0,96.4
4682ТО72,2026-02-07,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.98,10.77,1.22,153.9,14.29,17.4,98.0,89.8
4682ТО72,2026-02-07,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.99,10.53,1.45,134.3,12.75,17.4,95.9,87.9
4682ТО72,2026-02-08,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,12.00,10.06,1.94,120.9,12.01,17.4,91.5,83.9
4682ТО72,2026-02-08,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.98,10.98,1.00,170.1,15.49,17.4,100.0,91.7
4682ТО72,2026-02-09,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.98,2.22,9.77,2.9,1.31,17.4,20.2,18.5
4682ТО72,2026-02-09,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.98,11.82,0.17,171.4,14.50,17.4,100.0,98.6
4682ТО72,2026-02-10,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,0.50,0.00,0.50,0.0,0.00,17.4,0.0,0.0
4682ТО72,2026-02-10,День,Экскаватор Komatsu РС300-8MO,СМУ г. Оренбург,11.98,7.48,4.50,33.5,4.48,17.4,68.1,62.5
4683ТО72,2026-02-04,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,12.00,9.76,2.24,90.1,9.24,17.4,88.7,81.3
4683ТО72,2026-02-04,День,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,11.97,11.42,0.55,169.3,14.82,17.4,100.0,95.4
4683ТО72,2026-02-05,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,0.50,0.50,0.00,8.9,17.90,17.4,100.0,100.0
4683ТО72,2026-02-05,День,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,12.00,9.73,2.27,130.8,13.44,17.4,88.5,81.1
4683ТО72,2026-02-06,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,9.50,8.90,0.60,50.2,5.64,17.4,100.0,93.7
4683ТО72,2026-02-06,День,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,2.50,0.68,1.82,5.9,8.74,17.4,29.5,27.0
4683ТО72,2026-02-07,Вечер,Экскаватор Komatsu РС300-8MO,СМУ г. Тверь,12.00,9.38,2.62,83.6,8.91,17.4,85.3,78.2
